,productID,productCode,modelID
12006,119203,51278M032001,102
12007,119303,51278M038001,102
12008,119603,51278M055003,102
12009,119703,51278M040003,102
12010,119803,51278M040004,513
12011,120103,51278M040005,3
12012,120303,51278M041003,102
12013,120403,51278M041004,102
12014,120703,51278M041005,102
12015,120803,51278M041006,102
12016,121003,51278M042001,3
12017,121303,51278M028002,355
12018,121503,51278M036001,3
12019,122003,51278M040006,513
12020,122203,51278M042003,102
12022,122903,51278M040007,102
12023,123103,51278M041008,3
12024,123503,51278M040008,102
12026,125003,51278M055005,3
12027,125203,51278M041009,102
12028,125403,51278M030002,102
12029,126303,51278M041011,3
12030,126803,51278M036003,355
12031,127003,51278M040012,513
12033,127303,51278M040014,3
12034,127703,51278M036004,102
12037,130203,51278M051003,102
12038,130403,51381M036001,513
12039,130703,51381M030002,355
12041,130903,51381M036003,413
12043,131703,51381M036004,513
12044,131803,51381M030003,513
12045,132003,51381M030004,513
12048,132603,51381M028003,355
12049,132803,51381M028004,513
12051,133603,51381M055001,513
12052,133703,51381M053001,513
12053,133903,51381M053002,513
12055,134203,51381M055002,513
12056,134303,51381M053004,513
12057,134503,51381M055003,513
12058,135203,51381M057001,413
12059,135403,51381M053006,355
12060,135903,51381M040001,513
12061,136203,51381M040002,513
12062,136303,51381M040003,513
12063,136503,51381M040004,513
12064,136603,51381M040005,513
12065,136703,51381M040006,102
12066,136803,51381M040007,102
12067,136903,51381M040008,513
12068,137103,51381M040009,513
12070,137303,51381M040011,102
12071,137403,51381M040012,513
12072,137603,51381M040014,102
12073,137703,51381M041001,413
12074,137803,51381M041002,413
12075,138003,51381M041003,413
12076,138203,51381M041004,102
12077,138203,51381M041004,413
12078,138403,51381M042001,413
12080,138703,51381M055004,513
12082,139103,51381M055007,513
12083,139303,51381M053007,513
12084,139503,51381M057002,513
12085,139603,51381M038001,513
12086,139803,51381M055008,513
12087,140003,51381M038002,513
12089,140203,51381M045001,413
12090,140303,51381M057003,413
12091,140403,51381M038003,413
12092,140503,51381M045002,513
12093,141103,51259M055001,102
12094,141203,51259M038001,3
12095,141703,51259M041001,102
12096,141803,51259M056001,102
12097,141903,51259M036001,102
12098,142003,51259M040001,102
12099,142103,51259M036002,102
12102,142403,51259M055002,102
12103,142503,51259M021001,102
12104,142603,51259M053001,102
12106,142803,51259M040003,139
12107,142903,51259M040004,139
12110,143203,51259M056002,102
12111,143303,51259M021003,102
12112,143303,51259M021003,355
12113,143403,51259M041003,102
12114,143503,51259M041004,102
12115,143703,51259M041006,102
12116,143803,51259M056003,102
12117,143903,51259M041007,102
12118,144003,51259M041008,102
12119,144103,51259M040005,102
12120,144203,51259M041009,102
12121,144303,51259M045002,102
12123,144503,51259M055003,102
12124,144603,51259M055004,139
12125,144703,51259M055005,102
12126,144803,51259M051001,102
12127,144903,51259M057001,3
12128,145003,51259M053002,3
12129,145103,51259M030001,139
12130,145203,51259M041011,102
12131,145303,51259M040006,102
12132,145403,51259M056004,102
12133,145503,51259M053003,102
12134,145703,51259M040007,3
12136,154203,51368M055001,3
12137,154303,51368M038001,355
12138,154403,51368M038002,355
12139,154503,51368M041001,102
12141,155003,51368M038003,102
12142,155103,51368M057001,355
12143,155203,51368M045001,355
12145,155403,51368M021001,3
12146,155503,51368M055002,355
12147,155603,51368M021002,355
12148,155703,51368M030001,355
12149,155803,51368M055003,553
12150,156003,51368M038004,102
12152,156503,51368M032002,355
12156,156903,51368M055005,3
12157,157003,51148M032002,139
12159,157203,51148M028001,513
12160,157403,51148M040001,139
12161,157503,51368M055006,3
12162,157703,51368M041003,3
12163,158003,51148M040004,3
12164,158103,51368M028001,102
12165,158203,51148M040005,3
12166,158203,51148M040005,102
12168,158403,51148M040006,3
12169,158503,51368M057003,355
12170,158603,51368M041004,355
12172,158803,51148M040007,139
12173,158903,51368M051001,3
12174,159003,51148M040008,139
12175,159103,51148M051001,139
12176,159203,51148M051002,139
12177,159403,51368M036001,3
12178,159503,51368M035001,3
12181,160703,51148M041001,3
12182,161003,51368M012001,3
12183,161003,51368M012001,413
12184,161103,51148M042002,139
12185,161203,51368M012002,3
12186,161203,51368M012002,139
12187,161203,51368M012002,413
12188,161403,51148M041002,139
12189,161603,51148M041003,139
12190,161703,51148M041004,3
12192,161903,51148M055001,139
12193,162003,51148M055002,3
12194,162103,42387M012007,355
12195,162203,51148M055003,3
12197,162403,51148M055004,139
12198,162603,42387M012010,355
12199,163103,51148M057001,139
12200,163203,42387M012013,355
12201,163303,51148M038001,139
12203,163603,51148M021001,3
12204,163703,51148M021002,3
12205,163803,51148M021003,3
12206,163903,51148M021004,3
12207,164003,51148M021005,3
12209,164203,51148M021007,139
12210,164303,51148M021008,3
12211,164403,51148M021009,3
12212,164503,51148M021010,3
12213,164603,51148M045001,3
12214,164703,51260M036001,139
12215,164803,51260M057001,355
12217,165003,51260M036002,139
12218,165103,51260M041001,355
12219,165203,51260M030001,102
12220,165303,51260M028001,102
12221,165403,51260M055001,355
12222,165503,51260M030002,102
12223,165603,51260M055002,102
12224,165703,51260M040001,139
12225,165803,51260M036003,139
12226,165903,51260M055003,139
12227,166003,51260M036004,139
12228,166103,51260M055004,139
12229,166203,51260M055005,355
12232,170503,51254M055001,102
12233,170603,51254M041001,102
12234,170603,51254M041001,355
12235,170803,51283F123001,314
12236,170903,51254M041002,355
12237,171003,51283F105001,69
12238,171003,51283F105001,314
12239,171103,51254M028002,513
12241,171503,51283F126001,314
12242,171603,51283F112001,314
12243,171703,51283F123002,314
12245,171903,51283F112002,314
12246,172103,51254M055002,513
12247,172303,51254M036003,355
12249,172703,51254M041003,513
12250,173003,51283F112004,314
12251,173103,51254M028003,513
12252,173203,51254M040002,513
12260,173903,51254M057001,355
12261,174203,51254M041005,102
12262,179003,51148M036001,513
12263,179203,51003M012002,653
12264,179703,51148M045002,3
12265,180103,51148M045003,139
12266,180203,51148M045004,139
12267,180503,51148M045005,3
12268,181203,51003M021001,513
12270,181403,51003M041002,553
12271,181703,51003M032001,3
12272,181803,51003M055001,553
12273,182003,51003M057001,553
12274,182103,51003M032002,3
12275,182303,51003M030002,355
12276,182403,51003M032003,355
12277,182503,51003M041005,3
12278,182603,51003M041006,3
12279,182703,51003M028001,355
12280,182803,51003M041007,3
12281,182803,51003M041007,355
12282,182903,51003M041008,3
12283,183003,51003M028002,355
12284,183103,51003M041009,3
12286,183303,51003M028003,355
12288,183603,51003M058001,3
12289,183703,51003M030004,513
12290,183803,51003M030005,553
12291,183903,51003M038002,3
12292,184103,51003M030006,413
12293,184203,51003M036001,553
12294,184603,51003M021002,513
12297,185003,51003M040001,513
12298,185103,51003M021006,553
12299,185203,51003M021007,513
12301,185403,51003M021009,513
12302,185503,51003M040002,513
12304,185703,51003M040003,3
12305,185803,51003M053001,355
12306,185903,51003M051001,513
12307,186103,51003M051002,355
12308,186203,51003M040005,355
12309,186303,51003M051003,513
12310,186403,51003M040006,355
12311,186503,51003M051004,513
12312,186603,51003M040007,355
12313,186703,51003M051005,513
12314,187003,51003M040008,3
12315,187103,51003M041012,553
12317,187403,51003M041014,413
12318,187803,51003M041018,553
12319,187903,51003M041019,355
12320,188003,51003M055003,613
12322,188203,51003M041020,513
12323,188403,51003M057003,513
12326,190103,51055F123002,314
12327,190203,51055F117001,314
12328,190303,42596F110001,69
12331,190603,51055F123004,314
12332,190703,51055F095001,69
12333,190803,51055F103001,69
12334,190803,51055F103001,314
12336,191003,42596F109001,69
12338,191203,51055F096011,69
12339,191303,51055F109001,69
12340,191403,51055F109002,69
12341,191503,51055F097001,69
12345,191903,51055F085001,314
12346,192003,51055F085002,314
12347,192103,51055F085003,314
12348,192203,51055F123006,69
12349,192203,51055F123006,314
12350,192303,51055F123007,69
12351,192303,51055F123007,314
12352,192403,51055F105001,69
12353,192403,51055F105001,314
12354,192503,51055F118001,403
12355,192603,51055F085004,453
12356,192703,51055F085005,453
12358,193203,51055F123010,314
12359,193303,51055F112001,69
12361,193503,51055F112003,69
12362,193603,51055F085008,69
12365,194003,51114M057001,102
12366,194103,51114M040001,102
12368,194703,51114M030001,102
12370,195003,51114M040002,102
12371,195103,51114M032003,102
12372,195203,51114M028001,3
12374,195403,51114M055001,102
12375,195503,51114M045001,102
12376,195603,51114M040004,102
12377,195703,51114M041002,102
12378,195803,51114M041003,102
12380,196203,51055F075002,314
12382,196503,51114M041006,102
12383,196603,51114M042002,102
12385,196903,51114M055004,102
12386,197003,51114M055005,102
12387,197103,51114M055006,102
12388,197203,51114M045002,102
12389,197303,51114M040005,102
12390,197603,51114M038001,102
12392,197803,51114M028002,3
12394,198003,51114M030002,102
12395,198103,51114M021002,102
12396,198203,51114M041007,102
12399,198703,51055F109003,69
12400,199103,51001F085006,69
12401,199403,51114F123001,314
12402,199503,51114F125001,314
12404,200103,42618F150003,1063
12405,200203,51259M028001,102
12406,200303,51259M044001,102
12407,202503,51092M032001,102
12408,202703,51092M021001,513
12409,202803,51092M028001,513
12410,202903,51092M021002,102
12411,203103,51092M021004,513
12412,203303,51092M040002,102
12413,203403,51092M021005,102
12414,203503,51092M041001,102
12415,203603,51092M036001,102
12416,203703,51092M041002,102
12417,203803,51092M030001,102
12418,203903,51092M021006,513
12420,204103,51092M031001,102
12421,204203,51092M021007,102
12423,206303,51055F109004,69
12424,206303,51055F109004,314
12425,207703,51232F096001,69
12427,207903,51232F099001,69
12428,208103,51232F099003,483
12429,208303,51232F097001,314
12430,208503,51232F097003,314
12431,208603,51232F098001,314
12432,208703,51232F123001,314
12433,208803,51232F123002,314
12434,209403,51232F112002,69
12435,209803,51232F112004,314
12436,209903,51232F113001,69
12437,210603,51232F113002,314
12438,210703,51232F113003,69
12439,210803,51232F118001,314
12440,211003,51232F118003,483
12441,211103,51232F117001,69
12443,211303,51232F110001,314
12444,211403,51232F109001,69
12445,211603,51232F116001,314
12446,211703,51232F116002,314
12447,211803,51232F103001,314
12448,212003,51232F105001,314
12449,213703,51232F113004,314
12450,213803,51232F121001,314
12452,214003,51232M032002,139
12453,214103,51232M032003,139
12454,214203,51232M032004,139
12455,214603,51232M032008,139
12458,215603,51232M038001,139
12459,215703,51232M030001,139
12460,216203,51232M040001,139
12461,216303,51232M040002,139
12462,216503,51232M045002,139
12464,216703,51232M036004,473
12465,216803,51232M036005,102
12466,217003,51232M045004,139
12467,217103,51232M045005,102
12468,217703,51232M041005,3
12469,217703,51232M041005,139
12471,217903,51232M041007,139
12472,218003,51232M041008,139
12473,218103,51232M057001,102
12474,218103,51232M057001,513
12476,218303,51232M041009,139
12478,221003,51232M012001,3
12479,221103,51232M012002,3
12480,221103,51232M012002,139
12481,221303,51486M040001,139
12482,221403,51486M041001,102
12483,221403,51486M041001,355
12484,221503,51486M045001,102
12485,221603,51486M041002,513
12487,222003,51486M040002,513
12489,222403,51486M028001,139
12490,222603,51486M055001,102
12491,222703,51486M040005,139
12493,222903,51055M055001,393
12494,223003,51055M040001,102
12495,223003,51055M040001,355
12496,223103,51055M040002,393
12497,223203,51055M041001,393
12498,223303,51055M055002,102
12500,223503,51055M029001,355
12501,223603,51055M038001,102
12503,223803,51055M030001,102
12504,223903,51055M030002,102
12505,224003,51055M028001,102
12506,224103,51055M038002,102
12507,224203,51055M040004,102
12509,224403,51055M057001,102
12511,224603,51055M041004,102
12512,224703,51055M031001,102
12513,224803,51055M021001,393
12514,225103,51055M012001,393
12515,225303,51055M012003,393
12516,226003,51232F107002,483
12517,226103,51232F106002,314
12518,226203,51232F121002,314
12520,226703,51148F112001,69
12522,227303,51148F112002,69
12523,227603,51148F085001,69
12524,227803,51148F123004,69
12525,227903,51148F085002,69
12526,228103,51148F085003,69
12527,228203,51148F085004,69
12528,228503,51148F113004,69
12529,228603,51148F113005,69
12530,228903,51168M041001,139
12532,229103,51168M030002,139
12533,229203,51168M041002,139
12534,229303,51168M036001,139
12535,229403,51168M030003,139
12540,230003,51168M021002,139
12541,230203,51168M038001,139
12542,230303,51168M055002,139
12543,230503,51168M055003,139
12544,230603,51168M055004,139
12545,230703,51168M040001,139
12547,231003,51168M040003,139
12548,231103,51168M040004,139
12549,231203,51168M041003,139
12550,231303,51168M055005,139
12551,231503,51168M041004,139
12552,231703,51168M053001,139
12553,231803,51168M055006,139
12555,232203,51168M041005,139
12556,234903,51188F096001,69
12557,235603,51188F110001,69
12558,235703,51188F112001,69
12560,236803,51188F113001,69
12561,237303,51188F123001,69
12562,237603,51188F123002,69
12563,237903,51188F103001,69
12566,238803,51168M012001,3
12567,238803,51168M012001,139
12568,239003,51188F105001,69
12569,239103,51168F096003,69
12571,239403,51168F109001,69
12573,240203,51188F112006,69
12574,240303,51188F113004,69
12575,240803,51168F113001,69
12576,241103,51168F112002,69
12577,241503,51168F121001,69
12578,242003,51168F123001,69
12579,242903,51168F106001,69
12580,243203,51168F103002,69
12581,245003,51168F092001,69
12582,245303,51168F115001,69
12583,247403,51168F109002,69
12584,247503,51246F113001,69
12586,247703,51246F113003,69
12587,248203,51246F113008,69
12588,248203,51246F113008,733
12589,248403,51246F113010,69
12590,248503,51246F113011,69
12591,248603,51246F113012,69
12593,250203,51148M012003,102
12594,250303,51148M012004,102
12595,250903,42154F113012,69
12596,251003,42154F113013,69
12597,251203,51068M028001,102
12598,251303,51068M036001,102
12599,251603,51068M030001,102
12600,251703,51068M036003,102
12601,251803,51068M040001,102
12604,252503,51068M041001,102
12605,252703,51068M041002,102
12611,253903,51068M055004,102
12612,254003,51068M045002,102
12614,254203,51068M040004,3
12615,254303,51068M040005,3
12616,254603,51068M040008,3
12617,254703,51068M041004,102
12618,254803,51068M059001,102
12619,255203,51488M032001,553
12620,255403,51488M041001,653
12621,255503,51488M036001,553
12622,256103,51488M042001,653
12624,256503,51246F126001,69
12625,256503,51246F126001,733
12626,256603,51246F125001,69
12627,256703,51246F113014,69
12630,257103,51246F113015,69
12631,257203,51246F113016,69
12632,257203,51246F113016,733
12634,257403,42154F113015,69
12635,262203,51084M030002,413
12636,262403,51084M032001,413
12637,262703,51486M028002,139
12638,262803,51486M036001,139
12639,262903,51084M030003,413
12640,263103,51084M030004,413
12641,263203,51084M030005,413
12642,263903,51084M021002,513
12643,264203,51084M038002,513
12644,264403,51084M055002,413
12646,266803,51150M038001,102
12648,267003,51150M055002,3
12649,267103,51150M053001,3
12650,267703,51150M036001,102
12651,268003,51150M040001,513
12652,268103,51150M040002,102
12653,268303,51596M032001,102
12654,268503,51150M040004,102
12657,268903,51150M040006,102
12658,269003,51596M029002,102
12659,269103,51150M040007,513
12661,269303,51596M029003,102
12662,269503,51596M030003,139
12664,269703,51596M040002,102
